湖南频道,#genre#
CCTV1,http://117.169.124.149:8080/live/cctv-1/1.m3u8$南昌移动2
CCTV1,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv1/1.m3u8$南昌移动2
CCTV2,http://117.169.124.149:8080/live/cctv-2/1.m3u8$南昌移动2
CCTV2,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv2/1.m3u8$南昌移动2
CCTV3,http://117.169.124.149:8080/live/cctv-3/1.m3u8$南昌移动2
CCTV3,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv3/1.m3u8$南昌移动2
CCTV4,http://117.169.124.149:8080/live/cctv-4/1.m3u8$南昌移动2
CCTV5,http://117.169.124.149:8080/live/cctv-5/1.m3u8$南昌移动2
CCTV5,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv5/1.m3u8$南昌移动2
CCTV6,http://117.169.124.149:8080/live/cctv-6/1.m3u8$南昌移动2
CCTV6,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv6/1.m3u8$南昌移动2
CCTV7,http://117.169.124.149:8080/live/cctv-7/1.m3u8$南昌移动2
CCTV7,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv7/1.m3u8$南昌移动2
CCTV8,http://117.169.124.149:8080/live/cctv-8/1.m3u8$南昌移动2
CCTV8,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv8/1.m3u8$南昌移动2
CCTV9,http://117.169.124.149:8080/live/cctv-news/1.m3u8$南昌移动2
CCTV9,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv9/1.m3u8$南昌移动2
CCTV10,http://117.169.124.149:8080/live/cctv-10/1.m3u8$南昌移动2
CCTV10,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv10/1.m3u8$南昌移动2
CCTV11,http://117.169.124.149:8080/live/cctv-11/1.m3u8$南昌移动2
CCTV12,http://117.169.124.149:8080/live/cctv-12/1.m3u8$南昌移动2
CCTV12,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv12/1.m3u8$南昌移动2
CCTV13,http://117.169.124.149:8080/live/cctv-13/1.m3u8$南昌移动2
CCTV14,http://117.169.124.149:8080/live/cctv-14/1.m3u8$南昌移动2
CCTV14,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv14/1.m3u8$南昌移动2
CCTV15,http://117.169.124.149:8080/live/cctv-15/1.m3u8$南昌移动2
CCTV15,http://117.169.121.162:6610/PLTV/88888910/224/3221225641/index.m3u8$南昌移动2
CCTV16,http://117.169.124.149:8080/live/HD-4000k-1080P-cctv16/1.m3u8$南昌移动2
CCTV16,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv16/1.m3u8$南昌移动2
CCTV17,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv17/1.m3u8$南昌移动2
卫视频道,#genre#
湖南卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032695&livemode=1&stbId=4$咪咕移动
海南卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=4$咪咕移动
东南卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=4$咪咕移动
东方卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=4$咪咕移动
东方卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=4$咪咕移动
北京卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=4$咪咕移动
北京卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000021288&livemode=1&stbId=4$咪咕移动
天津卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=4$咪咕移动
天津卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000003475&livemode=1&stbId=4$咪咕移动
安徽卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=4$咪咕移动
安徽卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000030159&livemode=1&stbId=4$咪咕移动
山东卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=4$咪咕移动
广东卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=4$咪咕移动
广东卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=4$咪咕移动
江苏卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000004684&livemode=1&stbId=4$咪咕移动
江苏卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=4$咪咕移动
江西卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=4$咪咕移动
浙江卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=4$咪咕移动
浙江卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=4$咪咕移动
深圳卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000011645&livemode=1&stbId=4$咪咕移动
深圳卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=4$咪咕移动
辽宁卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=4$咪咕移动
湖北卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=4$咪咕移动
湖北卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=4$咪咕移动
湖南卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=4$咪咕移动
重庆卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=4$咪咕移动
黑龙江卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009082&livemode=1&stbId=4$咪咕移动
黑龙江卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=4$咪咕移动
云南卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=4$咪咕移动
四川卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=4$咪咕移动
广西卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=4$咪咕移动
河北卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=4$咪咕移动
甘肃卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017827&livemode=1&stbId=4$咪咕移动
贵州卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000003169&livemode=1&stbId=4$咪咕移动
青海卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=4$咪咕移动
陕西卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=4$咪咕移标
新疆卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=4$咪咕移标
内蒙古卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=4$咪咕移标
宁夏卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=4$咪咕移标
山西卫视,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=4$咪咕移标
湖南卫视,http://223.151.51.27:85//tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
北京卫视,http://223.151.51.27:85//tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
东方卫视,http://223.151.51.27:85//tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
浙江卫视,http://223.151.51.27:85//tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
江苏卫视,http://223.151.51.27:85//tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
天津卫视,http://223.151.51.27:85//tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
深圳卫视,http://223.151.51.27:85//tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
广东卫视,http://223.151.51.27:85//tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
湖北卫视,http://223.151.51.27:85//tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
广西卫视,http://223.151.51.27:85//tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
安徽卫视,http://223.151.51.27:85//tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
江西卫视,http://223.151.51.27:85//tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
陕西卫视,http://223.151.51.27:85//tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
黑龙江卫视,http://223.151.51.27:85//tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
贵州卫视,http://223.151.51.27:85//tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
宁夏卫视,http://223.151.51.27:85//tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
河北卫视,http://223.151.51.27:85//tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
四川卫视,http://223.151.51.27:85//tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
云南卫视],http://223.151.51.27:85//tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
重庆卫视,http://223.151.51.27:85//tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
甘肃卫视,http://223.151.51.27:85//tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$常德电信
辽宁卫视,http://223.151.51.27:85//tsfile/live/0121_2.m3u8?key=txiptv&playlive=1&authid=0$常德电信
东南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dnwshd8m/8000000/mnf.m3u8$百事通
东方卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/dfws8m/8000000/mnf.m3u8$百事通
北京卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/bjwshd8m/8000000/mnf.m3u8$百事通
天津卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/tjwshd8m/8000000/mnf.m3u8$百事通
安徽卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/ahwshd8m/8000000/mnf.m3u8$百事通
广东卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gdwshd8m/8000000/mnf.m3u8$百事通
江苏卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jswshd8m/8000000/mnf.m3u8$百事通
江西卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jxws8m/8000000/mnf.m3u8$百事通
浙江卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/zjwshd8m/8000000/mnf.m3u8$百事通
辽宁卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/lnwshd8m/8000000/mnf.m3u8$百事通
深圳卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/szwshd8m/8000000/mnf.m3u8$百事通
湖北卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hbwshd/4000000/mnf.m3u8$百事通
湖南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hunanwshd8m/8000000/mnf.m3u8$百事通
黑龙江卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hljwshd8m/8000000/mnf.m3u8$百事通
重庆卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/cqws8m/8000000/mnf.m3u8$百事通
吉林卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/jlwshd8m/8000000/mnf.m3u8$百事通
甘肃卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gswshd8m/8000000/mnf.m3u8$百事通
河北卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hbwshd8m/8000000/mnf.m3u8$百事通
河南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hnwshd8m/8000000/mnf.m3u8$百事通
广西卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gxwshd8m/8000000/mnf.m3u8$百事通
云南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/ynwshd8m/8000000/mnf.m3u8$百事通
贵州卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/gzwshd8m/8000000/mnf.m3u8$百事通
四川卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/scwshd/8000000/mnf.m3u8$百事通
海南卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/hainanwshd8m/8000000/mnf.m3u8$百事通
山东卫视,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/sdws8m/8000000/mnf.m3u8$百事通
安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8$鸡西移动
安徽卫视,http://39.134.66.66/PLTV/88888888/224/3221225925/index.m3u8$鸡西移动
北京卫视,http://39.134.66.66/PLTV/88888888/224/3221225931/index.m3u8$鸡西移动
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8$鸡西移动
东南卫视,http://39.134.66.66/PLTV/88888888/224/3221225950/index.m3u8$鸡西移动
广东卫视,http://39.134.66.66/PLTV/88888888/224/3221225966/index.m3u8$鸡西移动
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225974/index.m3u8$鸡西移动
海南卫视,http://39.134.66.66/PLTV/88888888/224/3221225978/index.m3u8$鸡西移动
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225961/index.m3u8$鸡西移动
河南卫视,http://39.134.66.66/PLTV/88888888/224/3221225988/index.m3u8$鸡西移动
黑龙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225985/index.m3u8$鸡西移动
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8$鸡西移动
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8$鸡西移动
吉林卫视,http://39.134.66.66/PLTV/88888888/224/3221225981/index.m3u8$鸡西移动
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8$鸡西移动
江西卫视,http://39.134.66.66/PLTV/88888888/224/3221225935/index.m3u8$鸡西移动
康巴卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8$鸡西移动
山东卫视,http://39.134.66.66/PLTV/88888888/224/3221225952/index.m3u8$鸡西移动
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8$鸡西移动
四川卫视,http://39.134.66.66/PLTV/88888888/224/3221225970/index.m3u8$鸡西移动
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8$鸡西移动
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8$鸡西移动
重庆卫视,http://39.134.66.66/PLTV/88888888/224/3221225963/index.m3u8$鸡西移动
安徽卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226455/index.m3u8$河南移动
安徽卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226578/index.m3u8$河南移动
北京卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226452/index.m3u8$河南移动
北京卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226519/index.m3u8$河南移动
东方卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$河南移动
东方卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226681/index.m3u8$河南移动
东南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226423/index.m3u8$河南移动
东南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226720/index.m3u8$河南移动
广东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8$河南移动
广东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8$河南移动
贵州卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8$河南移动
贵州卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226632/index.m3u8$河南移动
海南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226417/index.m3u8$河南移动
海南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226562/index.m3u8$河南移动
河北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226462/index.m3u8$河南移动
河北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226611/index.m3u8$河南移动
河南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8$河南移动
河南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226639/index.m3u8$河南移动
黑龙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226453/index.m3u8$河南移动
黑龙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226533/index.m3u8$河南移动
湖北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8$河南移动
湖北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226579/index.m3u8$河南移动
湖南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226431/index.m3u8$河南移动
湖南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226659/index.m3u8$河南移动
吉林卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8$河南移动
吉林卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226684/index.m3u8$河南移动
江苏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8$河南移动
江苏卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226722/index.m3u8$河南移动
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$河南移动
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226594/index.m3u8$河南移动
辽宁卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8$河南移动
辽宁卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226586/index.m3u8$河南移动
山东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8$河南移动
山东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226564/index.m3u8$河南移动
深圳卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226426/index.m3u8$河南移动
深圳卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226700/index.m3u8$河南移动
四川卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226429/index.m3u8$河南移动
四川卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226573/index.m3u8$河南移动
天津卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8$河南移动
天津卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226621/index.m3u8$河南移动
云南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8$河南移动
云南卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226660/index.m3u8$河南移动
浙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8$河南移动
浙江卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226682/index.m3u8$河南移动
重庆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226420/index.m3u8$河南移动
重庆卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8$河南移动
东南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226121/10000100000000060000000002358085_0.smil$厦门移rtsp
东方卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226041/10000100000000060000000002296882_0.smil$厦门移rtsp
北京卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226092/10000100000000060000000002296930_0.smil$厦门移rtsp
吉林卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226792/48616745.smil$厦门移rtsp
山东卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226090/10000100000000060000000002296928_0.smil$厦门移rtsp
广东卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226089/10000100000000060000000002296927_0.smil$厦门移rtsp
江苏卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226038/10000100000000060000000002296879_0.smil$厦门移rtsp
河南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226076/10000100000000060000000002296917_0.smil$厦门移rtsp
浙江卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226040/10000100000000060000000002296881_0.smil$厦门移rtsp
海南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226048/10000100000000060000000002296889_0.smil$厦门移rtsp
海峡卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil$厦门移rtsp
湖北卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226091/10000100000000060000000002296929_0.smil$厦门移rtsp
湖南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226082/10000100000000060000000002296924_0.smil$厦门移rtsp
贵州卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226126/10000100000000060000000002434541_0.smil$厦门移rtsp
黑龙江卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226087/10000100000000060000000002296926_0.smil$厦门移rtsp
东南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8$江西移动
东南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls$江西移动
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8$江西移动
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls$江西移动
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8$江西移动
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8$江西移动
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls$江西移动
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8$江西移动
四川卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls$江西移动
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8$江西移动
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls$江西移动
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8$江西移动
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8$江西移动
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8$江西移动
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8$江西移动
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls$江西移动
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8$江西移动
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8$江西移动
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls$江西移动
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8$江西移动
广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls$江西移动
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8$江西移动
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls$江西移动
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8$江西移动
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8$江西移动
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8$江西移动
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls$江西移动
河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls$江西移动
河南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls$江西移动
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8$江西移动
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls$江西移动
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8$江西移动
海南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls$江西移动
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8$江西移动
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225598/index.m3u8?fmt=ts2hls$江西移动
